,Data,User,Pesan,Saham,Jam,Tanggal
167,168,hans,"Membalas : Photo
Kaef mending buang",KAEF,12:29:18 PM,Monday April 26 2021
168,169,Hotmanahan Simanungkalit,"Membalas : Photo
Maaf bro vsvm,.. dlm kondisi spt ini kl saya manfaatin jual di harga tinggi dan beli kembali di rendah dgn lot yg sama dgn catatan IHSG di pantau terus...  
Sy nyangkut BRIS di harga 3490 dan 3460 sejak 21 Jan 2021..
Maaf tidak maksud / niat menyuruh jual dan beli kembali...cuma berbagi kondisi yg saya alami...
Disc On.. ",BRIS,12:24:16 PM,Monday April 26 2021
169,170,Haryadi VX,"Membalas : Photo
bbrp usulan dri temen2 di atas utk hold asri..bbkp...bris...kalo saya si hold 3 itu..sisanya CL...masukin dananya avg down k 3 itu...sabar nunggu aja si...biar ruginya gak kebanyakan... ","ASRI,BBKP,BRIS",12:21:59 PM,Monday April 26 2021
170,171,Billy,"Saya cl arto nih td pagi karena ada saham lebih menarik untuk di copet.. Jd ya so far masih untung hari ini  
Ini adalah foto",ARTO,12:21:36 PM,Monday April 26 2021
171,172,Suhanto Agus,"Membalas : Maaf rekan2 putusan terakhir BBKP bukankah Bosowa menang atas gugatan untuk membatalkan keputusan Bosowa harus keluar paling lam
Kalau Bosowa harus keluar segera kan arahnya bisa di atas 1000 modal pembelian Bosowa.",BBKP,12:19:47 PM,Monday April 26 2021
172,173,Riky Mulyadi,"Membalas : Kya saya out dlu dari arto cl 2.5%  
MM saya yang masih kacau, arto dari ijo jadi menstruasi di porto   ",ARTO,12:18:37 PM,Monday April 26 2021
173,174,Suhanto Agus,"Membalas : Didepak dari Bank Bukopin, Bosowa Harus Lepas Saham BBKP Paling Lama Agustus 2021 Oleh: Anggar Septiadi    Titis Nurdiana KON
Maaf rekan2 putusan terakhir BBKP bukankah Bosowa menang atas gugatan untuk membatalkan keputusan Bosowa harus keluar paling lama Agustus 2021 ya ?

Apakah ada putusan terbaru ?
Ini adalah foto","BANK,BBKP",12:17:29 PM,Monday April 26 2021
174,175,Billy,"Membalas : Nyesel udh tau ARTO dari 3 digit tapi kgk entry
Kalau saya bersyukur bisa cut loss pikiran bisa clear lg untuk cari titik entry baru ntr  
Peluang selalu ada di bursa",ARTO,12:13:18 PM,Monday April 26 2021
175,176,Yudha,"Membalas : Nyesel udh tau ARTO dari 3 digit tapi kgk entry
Bisnis penyesalan memang  ",ARTO,12:10:09 PM,Monday April 26 2021
176,177,hery,"Membalas : Nyesel udh tau ARTO dari 3 digit tapi kgk entry
itu namanya penyakit kasa pak
kalau saja...kalau saja...kalau saja...
 ",ARTO,12:09:08 PM,Monday April 26 2021
177,178,Severinus Utomo,"Membalas : Kya saya out dlu dari arto cl 2.5%  
Nyesel udh tau ARTO dari 3 digit tapi kgk entry",ARTO,12:06:55 PM,Monday April 26 2021
178,179,Billy,"Membalas : ARTO tunggu lower high muncul kali ya ko. Daripada spekulasi di tengah market gini
Kya saya out dlu dari arto cl 2.5%  ",ARTO,12:02:41 PM,Monday April 26 2021
179,180,Carlo Micelli,"Apa benar ADRO 99,92% dari laba tahun berjalan untuk dividen tunai final?
Jika ya, wow.....
Membalas : Photo
     ",ADRO,11:50:28 AM,Monday April 26 2021
180,181,Riky Mulyadi,"Membalas :    jgn denial , ikuti flow market..itu tugas trader...kecuali trader yg nge-short kaya film The Big short
ARTO tunggu lower high muncul kali ya ko. Daripada spekulasi di tengah market gini  ","ARTO,FILM",11:47:47 AM,Monday April 26 2021
181,182,Yu. Ni,"Baik hu terimakasih, mungkin saya akan TP dulu di Rals sbelum Mei, saya jg jadi agak khawatir hold lama2 di kondisi bgini, takut kjadian kayak bbkp sudah untung 30prsen saya hold malah nyangkut skrg  ","BBKP,RALS",11:47:36 AM,Monday April 26 2021
182,183,Aho Lie,"Membalas :    jgn denial , ikuti flow market..itu tugas trader...kecuali trader yg nge-short kaya film The Big short
  ",FILM,11:30:18 AM,Monday April 26 2021
183,184,Billy,"Membalas : Pokoknya jgn lawan arah market kualat
   jgn denial , ikuti flow market..itu tugas trader...kecuali trader yg nge-short kaya film The Big short ",FILM,11:29:59 AM,Monday April 26 2021
184,185,Aho Lie,"Membalas : ada rencana re entry pak?
Saya td main di Hoki balikin muntahan Tp di cent masuk di 326 trus cl di 312 hr ini bayar lunas ama Hoki sekrg mash cash blm masuk tunggu analisa tar mlm
Cent mungkin masuk klo sinyal udah balik arah klo sekrg riskan  ","CASH,CENT,HOKI,MAIN,TRUS",11:26:45 AM,Monday April 26 2021
185,186,rahmad,"Membalas : Berarti saya gak salah Cl di 312 kemrn krn liat yg punya guyur trus vol naik
ada rencana re entry pak?",TRUS,11:24:21 AM,Monday April 26 2021
186,187,Aho Lie,"Membalas : Yah malah arb   baru jg ngira bakal dijagain, dan lagi2 ulahnya si RF #CENT
Berarti saya gak salah Cl di 312 kemrn krn liat yg punya guyur trus vol naik ","CENT,TRUS",11:24:00 AM,Monday April 26 2021
187,188,Bapakne Naila,"Membalas : Tiba2 SRIL to the moon hahaha
Bikin base dulu yg kuat",SRIL,11:19:50 AM,Monday April 26 2021
188,189,Mic,SRIL  wow,SRIL,11:19:47 AM,Monday April 26 2021
189,190,Ext,Tiba2 SRIL to the moon hahaha,SRIL,11:19:22 AM,Monday April 26 2021
190,191,Billy,"waduh bu kalau gtu pisahkan aja akun nya..satu buat invest satu buat trading kalau emang ada passion di trading , jangan digabung..nanti ganggu avg nya klo udh dapet harga bagus",SATU,11:19:06 AM,Monday April 26 2021
191,192,Yu. Ni,"Membalas : Atau kalau mau setengah jual.. Jadi setengah cuan nya diamanin.. Nanti sisa nya pasang SL keatat.. So kalau naik masih untung kl
Baik hu makasi banyak masukanya,  saya suka kasian jual saham apalagi uda ijo n harga bawah    walopun dah dijual saya suka masuk lagi klo memungkinkan, ini uda ke 3 kalinya masuk eraa slama 4 tahun di saham tiap tahun hold erajaya...saking cintanya  ",ERAA,11:18:09 AM,Monday April 26 2021
192,193,Bu Nana,"Membalas : Photo
Masukin antm",ANTM,11:17:30 AM,Monday April 26 2021
193,194,Avianto,"Membalas : Photo
Asri, bpkp dan bris.. masih ada harapan utk naik lagi. 

Yg lain sih agak berat yah","ASRI,BRIS",11:15:27 AM,Monday April 26 2021
194,195,UMAR,"Membalas : CENT apa besok akan arb lagi? semoga deh biar bisa reentry
Gaada yg tau pak",CENT,11:13:41 AM,Monday April 26 2021
195,196,rahmad,CENT apa besok akan arb lagi? semoga deh biar bisa reentry,CENT,11:11:11 AM,Monday April 26 2021
196,197,Yudha,"Membalas : Atau kalau mau setengah jual.. Jadi setengah cuan nya diamanin.. Nanti sisa nya pasang SL keatat.. So kalau naik masih untung kl
Jual setengah the best strategi sih emang   setengah lg diemin aja sampe kena batas TS berikutnya",BEST,11:05:11 AM,Monday April 26 2021
197,198,AbdKamal,"Membalas : Kayaknya ga gtu deh baca nya.. Itu cuma range aja tetep yg diliat garis nya.. Which is klo disitu akhir april itu peak.. Masuk m
Bukan nya kalau di lihat dari garisnya kurang 1 swing high ya ko ? 
Cwiim  ",BACA,10:58:33 AM,Monday April 26 2021
198,199,Derwinto Sipayung,"Membalas : krng om 100jt lot baru ga jebol  
Masih ada ANTM yuk wwkwkwk",ANTM,10:57:45 AM,Monday April 26 2021
199,200,Billy,"Membalas : Saran donk hu di RALS dan ERAA, saya punya rals di 600san dan eraa 500san...baiknya di TP atau hold ya? Plan awal sih invest amp
Your money your decision pak..klo saya pribadi yg udh cuan ambil yg loss tipis sl.. Untuk saat ini saya pribadi lebih nyaman main short term aja sambil nunggu market environment nyaman lg untuk saya hehe","ERAA,MAIN,PLAN,RALS",10:56:49 AM,Monday April 26 2021
200,201,Yudha,"Yah malah arb   baru jg ngira bakal dijagain, dan lagi2 ulahnya si RF    #CENT",CENT,10:55:38 AM,Monday April 26 2021
201,202,Billy,"Membalas : CENT.png
Udh kaya #WIIM aja.. Abis breakout dihajar..","CENT,WIIM",10:55:12 AM,Monday April 26 2021
202,203,Derwinto Sipayung,"Membalas : cent arb
RF dari akum jadi top seller hahaha",CENT,10:55:02 AM,Monday April 26 2021
203,204,Yudha,"#CENT 282 merupakan resist ATH dari tahun 2013 yang uda ditembus minggu lalu, retrace wajar untuk terbang lebih tinggi or nyungsep?   *saya gapunya barang",CENT,10:54:38 AM,Monday April 26 2021
