,Data,User,Pesan,Saham,Jam,Tanggal
224,225,Veno Putra,"Membalas : matahari tutup beberapa gerai saham'a :rocket::rocket: hero tutup beberapa gereai saham'a ssms LQ bagus saham'a  
BANDARNYA GK BUTUH HARGANYA NAIK",SSMS,7:57:37 PM,Thursday May 27 2021
225,226,krm nugraha,"matahari tutup beberapa gerai saham'a :rocket::rocket:
hero tutup beberapa gereai saham'a:rocket::rocket:
ssms LQ bagus
saham'a  ",SSMS,7:55:30 PM,Thursday May 27 2021
226,227,Iceman29,"Membalas : Apa sudah ada info cum date HMSP ya..
Rencana bagi dividen Rp. 72,8 / saham Oom.",HMSP,7:09:31 PM,Thursday May 27 2021
227,228,Mangatas Marpaung,Apa sudah ada info cum date HMSP ya..,HMSP,6:47:42 PM,Thursday May 27 2021
228,229,Safrudin Kurniawan,"Membalas : Mpmx beneran dividen 115?
Dpt berita darimana Pak",MPMX,6:39:55 PM,Thursday May 27 2021
229,230,Erich,"Membalas : ICBP goodnews
bagi dividen above 5% yield?  ",ICBP,6:36:08 PM,Thursday May 27 2021
230,231,Apt,Mpmx beneran dividen 115?,MPMX,4:29:26 PM,Thursday May 27 2021
231,232,Nelin Ernawati,"Selamat sore suhu2...minggu depan ex right SMRA. Apa RI nya bakal menarik ya suhu? Tanpa stanby buyer, PSP commit tebus semua. .. apa ada yg pegang SMRA disini?
Hari ini transaksi jkse tembus diatas 22T... Newbie tanya ini kira2 pertanda apa ya suhu?      ",SMRA,4:17:27 PM,Thursday May 27 2021
232,233,Ocha,Kalau medc emg turun bkn akibat msci sprtinya ya ,MEDC,3:49:35 PM,Thursday May 27 2021
233,234,Ocha,"Asii, unvr msh kuat","ASII,UNVR",3:48:24 PM,Thursday May 27 2021
234,235,Eru Yagami,lumayan icbp naik dikit,ICBP,3:47:42 PM,Thursday May 27 2021
235,236,Smoot Hy,besok cicil lagi BBRI nya dari bawah ya,BBRI,3:27:45 PM,Thursday May 27 2021
236,237,Lee Khong Huan,"Membalas : Pinter ya beritanya tadi pagi dinaikan, BRIS masuk perusahaan terbaik Forbes, buat cari bid... Habis itu krompyanggg
Mbanting piring pak? Wkwkwkwk
Kok krompyang",BRIS,3:25:30 PM,Thursday May 27 2021
237,238,Jutha Bram,"Membalas : Pinter ya beritanya tadi pagi dinaikan, BRIS masuk perusahaan terbaik Forbes, buat cari bid... Habis itu krompyanggg
Besok dikrompyang lagi cari stop loss abis tu dikerek pelan2...",BRIS,3:22:08 PM,Thursday May 27 2021
238,239,Meneer Greg,"Pinter ya beritanya tadi pagi dinaikan, BRIS masuk perusahaan terbaik Forbes, buat cari bid...

Habis itu krompyanggg  ",BRIS,3:20:50 PM,Thursday May 27 2021
239,240,Chezy,"Membalas : Bris mah bukan bluechip, ga ngaruh
ngaruh lah bris kan skrg udah big caps",BRIS,3:18:34 PM,Thursday May 27 2021
240,241,glenn .,"*MSCI MAY 2021 SEMI-ANNUAL INDEX REVIEW*


Announcement date May 11, 2021, All changes will be implemented as of the close of May 27, 2021, Effective date May 28, 2021


*INDONESIA*


*  MSCI Global Standard Indexes List*

*Additions* : TBIG
*Deletions* : PGAS


*  MSCI Small Cap Indexes List*

*Additions* : IPTV, PGAS, TCPI
*Deletions* : BRIS, NATO, TBIG


*  MSCI Micro Cap Indexes List*

*Additions* : -
*Deletions* : -





*NEXT*

*August 2021 Quarterly Index Review:*
  Announcement date: August 11, 2021 
  Effective date: September 01, 2021


****************************************************************************


*(Listri Samudra | Phintraco Sekuritas (AT) , Source : https://www.msci.com/index-review - Disclaimer On)*","BRIS,IPTV,PGAS,TBIG,TCPI,NATO",3:16:05 PM,Thursday May 27 2021
241,242,rudianto girsang,"Membalas : Yang banting BBCA dari 32400 ke 31 350 siapa ya??
satria baja hitam RX pak lg KeZel dia    ",BBCA,3:14:03 PM,Thursday May 27 2021
242,243,hery,"Membalas : Sadis bbri wkwkw
ikutan banting juga ya hu  ",BBRI,3:12:58 PM,Thursday May 27 2021
243,244,WijangKu,Yang banting BBCA dari 32400 ke 31 350 siapa ya??,BBCA,3:12:12 PM,Thursday May 27 2021
244,245,Jimmy,"Membalas : Pantesan antm anteng seharian...ada yg mau masuk
Lord Luhut besok pulang kayanya Om. Bawa tiang pancang ke bekasi  ",ANTM,3:12:11 PM,Thursday May 27 2021
245,246,Hanip,"Membalas : Pantesan antm anteng seharian...ada yg mau masuk
Kong kali kong",ANTM,3:10:59 PM,Thursday May 27 2021
246,247,Erich,"Membalas :     lawak sih ini, market d tentuin 10 menit akhir aja ini. ngapain jg trading dr pagi ya
emg lawak..keberatan di finance..skali finance dibanting ya rusak chart nya   yg penting babp ara dah ..bca bri suka2 maker aja mao dimaenin gmana",BABP,3:10:45 PM,Thursday May 27 2021
247,248,Lee Khong Huan,Pantesan antm anteng seharian...ada yg mau masuk,ANTM,3:10:15 PM,Thursday May 27 2021
248,249,Albert,"Bbca dan BBRI kenapa tiba "" turun drastisa","BBCA,BBRI",3:08:38 PM,Thursday May 27 2021
249,250,Andre,"Membalas : saya suka beli yg dah didefak dari MSCI wkakkkkkkk goldchip nih pgas kwakkk
saya antri sadis PGAS ga dikasih",PGAS,3:08:25 PM,Thursday May 27 2021
250,251,Suyanto SK,"Membalas : rebalancing MSCI masbro. PGAS out dari MSCI bluechip lain juga kena
saya suka beli yg dah didefak dari MSCI wkakkkkkkk goldchip nih pgas kwakkk",PGAS,3:07:47 PM,Thursday May 27 2021
251,252,Andre,"rebalancing MSCI masbro.
PGAS out dari MSCI
bluechip lain juga kena",PGAS,3:07:24 PM,Thursday May 27 2021
252,253,Muhammad Galih,Bris masuk skrg gimana bang?,BRIS,3:04:55 PM,Thursday May 27 2021
253,254,Andre,pgas volume boommm meledak,PGAS,3:03:53 PM,Thursday May 27 2021
254,255,Frans Joyo,"Membalas : Minta pendapatnya...MDKA liat hari ini bgs utk ikut masuk ga ya?? Makasih
Support kemarin di 2400, resist di 2800, sekarang 2590. Menurut saya sih uda 1:1 risk : rewardnya ya pak.

Udah ga ideal sih scr risk:reward kalau masuk di posisi skrg, cuma kalau mau test krn takut ketinggalan, sptnya masih boleh asal ada alokasi modal untuk AD di area 2400an.",MDKA,3:01:24 PM,Thursday May 27 2021
255,256,Andre,"deadline MSCI hari ini
watch volume PGAS dan TBIG closing","PGAS,TBIG",2:52:53 PM,Thursday May 27 2021
256,257,Muhammad Galih,"Membalas : EXCL nikmati cuannya dah touch 38% retracementnya : https://www.tradingview.com/x/w48XLXdj/
Kalo masuk sekarang masih aman ga pak?",EXCL,2:50:13 PM,Thursday May 27 2021
257,258,Kiky,Minta pendapatnya...MDKA liat hari ini bgs utk ikut masuk ga ya?? Makasih,MDKA,2:45:07 PM,Thursday May 27 2021
258,259,Raditbima,"Membalas : HTgrup    
Party minggu ini dimulai dari kenaikan BABP jumat lalu  ",BABP,2:24:56 PM,Thursday May 27 2021
259,260,apieth,"BBAP uda ARA, lanjut BHIT skalian yuk",BHIT,2:12:50 PM,Thursday May 27 2021
260,261,Raditbima,"Plus BHIT , biar semua bahagia ",BHIT,2:12:23 PM,Thursday May 27 2021
261,262,said angga,"Membalas : Babp cabut tembokk. ARA
semoga bcap ngikut banggg laaa wkwkwk","BABP,BCAP",2:12:00 PM,Thursday May 27 2021
262,263,Raditbima,Babp cabut tembokk. ARA,BABP,2:08:11 PM,Thursday May 27 2021
263,264,Hendra Choo,"Membalas : skalian 10 taon  
hmsp sempat naik daun tahun lalu, lumayan cuan waktu itu .   ",HMSP,2:05:35 PM,Thursday May 27 2021
