,Data,User,Pesan,Saham,Jam,Tanggal
360,361,Wawan Christian,"Membalas : Ihsg 5975 Bbkp 500 Wis dah dipersilahkan yg punya hajatan, hajatan duluan saya minggir menepi dulu ambyar semua
IHSG Mulai usang, sekarang lagi hypenya crypto. Terima atau gak, itulah kenyataan saat ini",BBKP,2:11:04 PM,Monday April 12 2021
361,362,pp,doid yok ribonn,DOID,2:05:37 PM,Monday April 12 2021
362,363,Jafar Sim,"Membalas : Yang nanti bakal naik
Dmmx same  ","DMMX,SAME",2:05:30 PM,Monday April 12 2021
363,364,TAUFIQI ROMADHON,"Membalas : tadi sesi 1 awal2 sudah kena cutloss doid, sekarang doid arb/1 tick menuju arb, merasa terselamatkan, entah mau mantul dari ARB
  ",DOID,2:02:02 PM,Monday April 12 2021
364,365,pp,"Membalas : tadi sesi 1 awal2 sudah kena cutloss doid, sekarang doid arb/1 tick menuju arb, merasa terselamatkan, entah mau mantul dari ARB
aminnn moga mantul arb jd ara   ",DOID,2:00:04 PM,Monday April 12 2021
365,366,Andreas Teddy,"Membalas : Iya pak.. Karena kita ga akan tau sampai mana turun nya.. Atau bisa aja mantul untuk turun lg alias dcb.. Intinya disiplin cutlo
tadi sesi 1 awal2 sudah kena cutloss doid, sekarang doid arb/1 tick menuju arb, merasa terselamatkan, entah mau mantul dari ARB jadi ARA juga ga pusing dah yang penting disiplin dulu  ",DOID,1:55:20 PM,Monday April 12 2021
366,367,Erich,arto pelindung ihsg..bca uda masa lalu,"ARTO,MASA",1:52:12 PM,Monday April 12 2021
367,368,Jee Satya,"Arto, bank","ARTO,BANK",1:51:38 PM,Monday April 12 2021
368,369,Wilsen,Hebat si arto. Ngab jago,ARTO,1:51:22 PM,Monday April 12 2021
369,370,Chezy,arto bertahan kehijauan nya,ARTO,1:51:00 PM,Monday April 12 2021
370,371,Benevelen,Tlkm aku mines 1% cl gak?,TLKM,1:49:29 PM,Monday April 12 2021
371,372,Jee Satya,"Membalas : tkim dari 16rb an jd tinggal 9rb an  
Arb",TKIM,1:47:09 PM,Monday April 12 2021
372,373,Dream Big,ARB kan ASII Ndarr,ASII,1:46:37 PM,Monday April 12 2021
373,374,Fajar Suryo,"CARE, volume rapih amat
Ini adalah foto",CARE,1:43:37 PM,Monday April 12 2021
374,375,pp,tkim dari 16rb an jd tinggal 9rb an  ,TKIM,1:43:22 PM,Monday April 12 2021
375,376,Dream Big,WSKT menju ARB,WSKT,1:41:29 PM,Monday April 12 2021
376,377,Nauval,"Membalas : Ihsg 5975 Bbkp 500 Wis dah dipersilahkan yg punya hajatan, hajatan duluan saya minggir menepi dulu ambyar semua
Mentok 540 ya ternyata kemarin ",BBKP,1:40:47 PM,Monday April 12 2021
377,378,Jafar Sim,"Ihsg 5975
Bbkp 500
Wis dah dipersilahkan yg punya hajatan, hajatan duluan saya minggir menepi dulu  ambyar semua",BBKP,1:38:22 PM,Monday April 12 2021
378,379,Erich,doid koit,DOID,1:37:20 PM,Monday April 12 2021
379,380,Benevelen,Aku kemarin serok tlkm 3370 eh sekarang turun emang terkadang g sabar g konsis bikin mines,TLKM,1:28:03 PM,Monday April 12 2021
380,381,Bu Nana,"Membalas : https://www.cnbcindonesia.com/market/20210412103136-17-237054/warning-buat-pompomers-yang-ganggu-pasar-ojk-tindak-tegas?utm_sour
Pompomers kayak apa sih? Yg ditindak? Trus kalo yg uda kejadian apa bisa kena tindakan?",TRUS,1:12:08 PM,Monday April 12 2021
381,382,Jee Satya,"Roda kehidupan kadang diatas kadang dibawah, kalo sudah diatas diganjal batu  ( lihat tiktok nya ngakak dw)",RODA,1:07:53 PM,Monday April 12 2021
382,383,Iceman29,Saat IHSG merah. Yg BULL tetap bull.  .,BULL,11:56:22 AM,Monday April 12 2021
383,384,Alfian,Teman2 udah dapat dividen bmri?,BMRI,11:49:09 AM,Monday April 12 2021
384,385,Alfian,"Wah dividen bmri cair,  free tax, thanks bu menteri  ",BMRI,11:45:30 AM,Monday April 12 2021
385,386,krm nugraha,"Membalas : WSKT ADHI PTPP    
konstruksi'a d borong smua  ","ADHI,PTPP,WSKT",11:44:24 AM,Monday April 12 2021
386,387,Parlin Hutapea,"Membalas : tetep antisipasi lae kwkwkw
Aman saya ngk percaya Dukun.",AMAN,11:43:07 AM,Monday April 12 2021
387,388,Parlin Hutapea,"Membalas : dikira marketnya opung kita kali masa naik mulu ga turun wkwkwkwk
Dikira ada Hantu nya kali jadi pake D",MASA,11:39:34 AM,Monday April 12 2021
388,389,Andreas N,"Membalas : Lupa siapa ya bilang kemarin
dikira marketnya opung kita kali masa naik mulu ga turun wkwkwkwk",MASA,11:37:48 AM,Monday April 12 2021
389,390,Brian Andhika,"Membalas : WSKT ADHI PTPP    
busettt..ada 3 3 nya?? ","ADHI,PTPP,WSKT",11:36:42 AM,Monday April 12 2021
390,391,Yudha,"Membalas : WSKT ADHI PTPP    
Ga pasang stoploss kah? Turut berduka pak..","ADHI,PTPP,WSKT",11:36:35 AM,Monday April 12 2021
391,392,Severinus Utomo,"Membalas : Nyangkut dimana pak?
WSKT ADHI PTPP    ","ADHI,PTPP,WSKT",11:34:40 AM,Monday April 12 2021
392,393,Dream Big,HRME ngegas,HRME,11:31:37 AM,Monday April 12 2021
393,394,Benevelen,Arti rally apa ya kak,ARTI,11:28:29 AM,Monday April 12 2021
394,395,nathan,"Membalas : Hehe sebelum IPO Gojek ga akan pecah bubblenya. Kalau soal valuasi udah banyak yg beredar hasil riset, cari aja sendiri kalau e
kalau untuk bc yang invest di gojek seperti asii dan tlkm apa kena dampak positif juga pak?","ASII,TLKM",11:27:25 AM,Monday April 12 2021
395,396,Th,BANK & ARTO    jagoan ku,"ARTO,BANK",11:26:14 AM,Monday April 12 2021
396,397,Syrf Maulana,"BBTN baru jg masuk
Langsung dikasih hadiah ARB dong   ",BBTN,11:26:12 AM,Monday April 12 2021
397,398,nathan,"Membalas : So pasti, hanya mereka yg cerdik luar biasa yg bisa gain berkali2 lipat dari aksi korporasi. Call it Wall Street savy. Tapi jang
tapi ini juga gorengan kan pak? gk ada yang tau value nya karena gk bisa di ukur kalau udah waktu nya buble pecah tapi gk tau sejauh apa ",AKSI,11:23:38 AM,Monday April 12 2021
398,399,RBTAN59,"Membalas : So pasti, hanya mereka yg cerdik luar biasa yg bisa gain berkali2 lipat dari aksi korporasi. Call it Wall Street savy. Tapi jang
  ",AKSI,11:23:27 AM,Monday April 12 2021
399,400,Benhan,"Membalas : iya bener pak tapi ini psp nya untung banget ya  
So pasti, hanya mereka yg cerdik luar biasa yg bisa gain berkali2 lipat dari aksi korporasi. Call it Wall Street savy.
Tapi jangan lupa sektor riilnya harus ngimbangin juga, kalau ga ya bubble burst.

Mending ini sih buat saya daripada gorengan2 BUMN dan Farmasi",AKSI,11:22:52 AM,Monday April 12 2021
400,401,alyne,"Membalas : Next Baca
Kok baca? Bukannya baca ga jdi?",BACA,11:21:43 AM,Monday April 12 2021
401,402,OL00 Oles sandro,"Membalas : bersih ya PGAS
Ada news ada pgas sampai arb kak",PGAS,11:16:42 AM,Monday April 12 2021
402,403,nathan,"Membalas : jerry ng dr ke43 skrg sdh ke7 berkat arto   
iya udah di goreng terus ri di atas lagi dengan kata gojek di belakang nya jadi orang terkaya keren banget ya tapi gk tau deh masih di goreng apa udah selesai kalau buku IV dari ri uang masyrakat lagi dan gk dari oganik ya keren banget cara nya ya ","ARTO,UANG",11:14:17 AM,Monday April 12 2021
403,404,RBTAN59,"Membalas : 6, 7, 8 itu lompatan kekayaannya karena naiknya value emitennya di pasar modal
emang mesin nya di sini yah om   ",SINI,11:14:12 AM,Monday April 12 2021
404,405,Erich,"Membalas : Yang punya brpt nomer brp?
3 besar itu siPP",BRPT,11:13:40 AM,Monday April 12 2021
405,406,Chezy,"Membalas : jerry ng dr ke43 skrg sdh ke7 berkat arto   
Yang punya brpt nomer brp?","ARTO,BRPT",11:13:01 AM,Monday April 12 2021
406,407,RBTAN59,jerry ng dr ke43 skrg sdh ke7 berkat arto   ,ARTO,11:11:37 AM,Monday April 12 2021
407,408,nathan,"Membalas : besok2 jangan nabung di bbca/bbri/bbtn/bmri/bbni lagi. lebih prospek nabung di arto, bank aladin, baca dkk
kalau secara value bank digiital yang sukses kayanya cuma jenius sisa nya sentimen gorengan bandar aja bank itu kan trust susah buat ngalahin bca dan bank himbara mereka juga udah go digital semua  ","ARTO,BACA,BANK",11:11:36 AM,Monday April 12 2021
408,409,Benhan,"Membalas : besok2 jangan nabung di bbca/bbri/bbtn/bmri/bbni lagi. lebih prospek nabung di arto, bank aladin, baca dkk
Beli sahamnya, kalau nabung deposito di bank yg low risk donk hehe","ARTO,BACA,BANK",11:10:39 AM,Monday April 12 2021
409,410,nathan,"Membalas : Tujuan RI Arto bukan investor lama keluar, justru buat investor baru masuk, GIC masukin 3T kemarin. Saham investor lamanya ya m
iya tapi arto udah ribuan persen pak berharap sejauh mana lagi?",ARTO,11:09:50 AM,Monday April 12 2021
410,411,Charles Prop,"Membalas : Next Baca
apa aja boleh yg penting banknya ga ada wujud lebih keliatan   daripada yg berwujud",BACA,11:09:46 AM,Monday April 12 2021
411,412,devin,"Membalas : besok2 jangan nabung di bbca/bbri/bbtn/bmri/bbni lagi. lebih prospek nabung di arto, bank aladin, baca dkk
Next Baca","ARTO,BACA,BANK",11:09:04 AM,Monday April 12 2021
412,413,Benhan,"Membalas : ipo gojek tokped bukanya karena mau nyerap dana dari masyarakat juga? karena investor nya pada cape bakar duit? mirip kaya arto
Tujuan RI Arto bukan investor lama keluar, justru buat investor baru masuk, GIC masukin 3T kemarin. 
Saham investor lamanya ya masih sama cuma terdelusi karena masuknya yg baru.
Ini bukan RI buat bayar utang. 

Model startup sukses kayak gini, investornya bakal untung berkali2 lipat setelah IPO",ARTO,11:08:37 AM,Monday April 12 2021
413,414,Charles Prop,"besok2 jangan nabung di bbca/bbri/bbtn/bmri/bbni lagi. lebih prospek nabung di arto, bank aladin, baca dkk","ARTO,BACA,BANK",11:08:28 AM,Monday April 12 2021
414,415,Tio,"ARTO
Ini adalah foto",ARTO,11:06:21 AM,Monday April 12 2021
415,416,RBTAN59,"Membalas : Di kala IHSG merah, ARTO bisa terbang sendiri, pertanda IPO Toped-Gojek makin dekat
   ",ARTO,11:06:19 AM,Monday April 12 2021
416,417,Benhan,"Membalas : arto bukanya naik karena mau ri ya makanya di goreng? udah selesai ri nya tujuan nya apa lagi ya
Belum selesai rentetan RI nya. Modal baru 8T, mau naik ke Buku IV mungkin tahun depan perlu equity 30T jadi bakal ada beberapa kali PUT lagi",ARTO,11:06:06 AM,Monday April 12 2021
417,418,nathan,ipo gojek tokped bukanya karena mau nyerap dana dari masyarakat juga? karena investor nya pada cape bakar duit? mirip kaya arto karena mau ri di atas jadi nya harga nya di goreng ya,ARTO,11:06:00 AM,Monday April 12 2021
418,419,Chezy,mau ngalahin bbca lah ,BBCA,11:05:10 AM,Monday April 12 2021
419,420,Benhan,"Ya ARTO kan kuat story dan actionnya. Ada right issue, ada planning, ada IPO Gojek Toped. Equity naik berkali2 lipat juga penetrasi market rilnya jelas.

Kalau BUMN kan ngandalin swf doank buat bayar utang yg triliunan",ARTO,11:05:03 AM,Monday April 12 2021
420,421,nathan,arto bukanya naik karena mau ri ya makanya di goreng? udah selesai ri nya tujuan nya apa lagi ya ,ARTO,11:04:07 AM,Monday April 12 2021
421,422,Benhan,"Target price ARTO dari morgan stanley 14500 untuk base case, 21000 untuk bullish case. Yg udah di dalam, hold aja lebih lama",ARTO,11:03:06 AM,Monday April 12 2021
422,423,Muhammad Fajar,ARTO gk ada yg mau gwanin naek   ,ARTO,11:02:10 AM,Monday April 12 2021
423,424,Chezy,"Membalas : Di kala IHSG merah, ARTO bisa terbang sendiri, pertanda IPO Toped-Gojek makin dekat
jerry ng gitu loh",ARTO,11:01:53 AM,Monday April 12 2021
424,425,Benhan,"Di kala IHSG merah, ARTO bisa terbang sendiri, pertanda IPO Toped-Gojek makin dekat",ARTO,11:00:12 AM,Monday April 12 2021
425,426,Tama,"Membalas : wkwk ngaco
Uang kita disono wkwk",UANG,10:54:58 AM,Monday April 12 2021
426,427,Tommy Hermes,"Membalas : wskt ptpp wika adhi wton wsbp wege kras bbri bbni bmri    ga skalian bubarin aja bumn?
Harusnya yg di bubarin tuh BPJS","ADHI,BBNI,BBRI,BMRI,KRAS,PTPP,WEGE,WIKA,WSBP,WSKT,WTON",10:44:49 AM,Monday April 12 2021
427,428,Erich,"Membalas : Kalo arb berhari hari  
klupaan kaef inaf antm tins jg    ","ANTM,INAF,KAEF,TINS",10:42:15 AM,Monday April 12 2021
428,429,            ,"Membalas : wskt ptpp wika adhi wton wsbp wege kras bbri bbni bmri    ga skalian bubarin aja bumn?
   ","ADHI,BBNI,BBRI,BMRI,KRAS,PTPP,WEGE,WIKA,WSBP,WSKT,WTON",10:41:16 AM,Monday April 12 2021
429,430,Jee Satya,"Membalas : wskt ptpp wika adhi wton wsbp wege kras bbri bbni bmri    ga skalian bubarin aja bumn?
Kalo arb berhari hari  ","ADHI,BBNI,BBRI,BMRI,KRAS,PTPP,WEGE,WIKA,WSBP,WSKT,WTON",10:41:09 AM,Monday April 12 2021
430,431,Erich,"Membalas : Bbtn, pgas, what next...  
wskt ptpp wika adhi wton wsbp wege kras bbri bbni bmri    ga skalian bubarin aja bumn?  ","ADHI,BBNI,BBRI,BBTN,BMRI,KRAS,PGAS,PTPP,WEGE,WIKA,WSBP,WSKT,WTON",10:40:34 AM,Monday April 12 2021
431,432,Jee Satya,"Bbtn, pgas, what next...  ","BBTN,PGAS",10:37:15 AM,Monday April 12 2021
432,433,Melvin E. S.,https://www.indopremier.com/ipotnews/newsDetail.php?jdl=PGN_Tahun_Ini_Bakal_Raih_Laba__Setelah_2020_Rugi_Akibat_Sengketa_Pajak&news_id=382467&group_news=RESEARCHNEWS&taging_subtype=BUMIMERUGI&name=&search=y_general&q=BUMI&halaman=1 Ada berita Pelipur lara buat PGAS  yang ARB... stay calm...,PGAS,10:26:08 AM,Monday April 12 2021
433,434,Fajar Suryo,bersih ya PGAS,PGAS,10:10:24 AM,Monday April 12 2021
434,435,Erich,"Membalas : bbtn itu emg ada insider trader nya sih, masih inget di arb in sehari sebelum rups, berarti dah tau ga akan bagi deviden padahal
welcome to ihsg    ",BBTN,10:08:14 AM,Monday April 12 2021
435,436,Chezy,"bbtn itu emg ada insider trader nya sih, masih inget di arb in sehari sebelum rups, berarti dah tau ga akan bagi deviden padahal laba naik ampir 600%
ya begitulah bandar berkuasa di saham  ",BBTN,10:06:59 AM,Monday April 12 2021
436,437,levi,BBCA posisi sekarang udah bgs blm ya?,BBCA,10:06:32 AM,Monday April 12 2021
437,438,Tommy Hermes,"Membalas : Bbtn knp ua
Mungkin ada bad news yg belum keluar",BBTN,9:57:14 AM,Monday April 12 2021
438,439,Ocha,Bbtn knp ua,BBTN,9:56:26 AM,Monday April 12 2021
439,440,Rey,"Membalas : MARI ATH kah?
Yup",MARI,9:55:39 AM,Monday April 12 2021
440,441,Dank,MARI ATH kah?,MARI,9:55:14 AM,Monday April 12 2021
441,442,Mic,Mari fly,MARI,9:50:44 AM,Monday April 12 2021
442,443,Neo Cortex,"Membalas : MLPL HAKA otw 200 (ATH)
Reason nya apa? 


YukNabungSaham",MLPL,9:50:14 AM,Monday April 12 2021
443,444,RBTAN59,"hanyaeffect korelasi dr mppa... kepentingan nya sih blom ada yg significant
kalo mppa sangat jelas kepentingan nya wajar kalo msk uma kemudian di suspend...    ",MPPA,9:41:23 AM,Monday April 12 2021
444,445,Mic,MLPL HAKA otw 200 (ATH),MLPL,9:40:01 AM,Monday April 12 2021
445,446,Fajar Suryo,ACES jebol bawah,ACES,9:34:40 AM,Monday April 12 2021
446,447,Jafar Sim,"Berarti area mainnya dibawa ke sini, harusnya tidak akan dibawah 6037 eh tadi uda paling rendah 6035 ya?  
Ini adalah foto",SINI,9:30:26 AM,Monday April 12 2021
447,448,Dharma,Pgas terjun bebas...bsok terjun lagi nih  ,PGAS,9:26:55 AM,Monday April 12 2021
448,449,Alfian,"Pnbs mg udah mulai jualan, be careful",PNBS,9:26:11 AM,Monday April 12 2021
449,450,Jee Satya,"MLPL, beneran gak ya ",MLPL,9:25:55 AM,Monday April 12 2021
450,451,Rui :rocket: :speedboat::dancer: ,"Membalas : SAME yuk gaskeun
Waktu break ATH minggu lalu volumenya kecil kak ... ko takutnya false break ya ... bisa turun lagi  ",SAME,9:24:20 AM,Monday April 12 2021
451,452,Jimset,"Membalas : Waaahh ihsg kebakaran 6048 sempat 6035 , waaaa bbkp 515 apakah karena feeling saya ihsg hari ini closing ijo makanya realnya ihs
mau naik kok susah banget om Jafar?  ",BBKP,9:22:58 AM,Monday April 12 2021
452,453,Steven,bjtm ,BJTM,9:22:33 AM,Monday April 12 2021
453,454,Tommy Hermes,SAME yuk gaskeun,SAME,9:20:52 AM,Monday April 12 2021
454,455,Jimset,"Membalas : ESSA nya kakak    
jangan disebut2 dong  ",ESSA,9:20:42 AM,Monday April 12 2021
455,456,Puspita Wardani,ESSA nya kakak    ,ESSA,9:18:51 AM,Monday April 12 2021
456,457,Hendra Widjaja,TKIM knp ya kok arah ke ARB lagi?  ,TKIM,9:18:43 AM,Monday April 12 2021
457,458,Dane Fernando,Truk,TRUK,9:14:43 AM,Monday April 12 2021
458,459,Lukas Santoso,"Membalas : Waaahh ihsg kebakaran 6048 sempat 6035 , waaaa bbkp 515 apakah karena feeling saya ihsg hari ini closing ijo makanya realnya ihs
wah Pak Jafar the real BANDAR nih....   ","BBKP,REAL",9:14:25 AM,Monday April 12 2021
459,460,Jafar Sim,"Membalas : the power of hidden bearish divergence !
Waaahh ihsg kebakaran 6048 sempat 6035 , waaaa bbkp 515 apakah karena feeling saya ihsg hari ini closing ijo makanya realnya ihsg kebakaran? Lukas",BBKP,9:13:40 AM,Monday April 12 2021
460,461,Tommy Hermes,"Membalas : PGAS knp ya ARB
Karena merugi akibat sengketa pajak",PGAS,9:09:29 AM,Monday April 12 2021
461,462,Alzur Zanni,PGAS knp ya ARB,PGAS,9:08:57 AM,Monday April 12 2021
462,463,Tommy Hermes,PGAS pelan pelan yuk mas,PGAS,9:07:56 AM,Monday April 12 2021
463,464,      ,mppa suspen ya?,MPPA,9:02:48 AM,Monday April 12 2021
464,465,Eru Yagami,Bener kan PGAS arb,PGAS,9:02:07 AM,Monday April 12 2021
465,466,Benevelen,Pgas gmn,PGAS,9:01:58 AM,Monday April 12 2021
466,467,DenmasBams,HAKA MPPA :rocket:,MPPA,9:01:50 AM,Monday April 12 2021
467,468,IHSG BS GAGAL ELLIOT WAVE & KE 6500 JIKA DOMESTIK KOMPAK BUY NAIKKAN HRG BURSA..,Pgas rugi tu,PGAS,9:01:39 AM,Monday April 12 2021
468,469,HAKAHIKI VX,Kenapa ya pgas,PGAS,9:00:55 AM,Monday April 12 2021
469,470,Anwar S,Hora umum PGAS,PGAS,8:59:18 AM,Monday April 12 2021
470,471,Petro,"Membalas : Jangan2 malahan yg enteng naiknya soalnya retail biasanya jiper pegang saham yg LK rugi/turun...bandar happy pegang harga bawah
Arb dlu pgas",PGAS,8:58:55 AM,Monday April 12 2021
471,472,R O N I :registered: :copyright:,Dibanting PGAS nya  ,PGAS,8:56:48 AM,Monday April 12 2021
472,473,nathan,"Membalas : Tp apa ngga mungkin buat Om ET angkat harganya supaya BPJS yg katanya sangkut bisa lepas spt KAEF & INAF ?
Emang tau dari mana bpjs gk avg dwon? Gk ada kewajiban juga buat angkat sekarang bisa aja angkat nya 3 taun lagi  ","INAF,KAEF",8:52:45 AM,Monday April 12 2021
473,474,Lukas Santoso,"Membalas : Gk ada sentimen buat terbang tinggi kecuali terjun lebih tinggi  
  
Membalas : Gk ada sentimen buat terbang tinggi kecuali terjun lebih tinggi  
Tp apa ngga mungkin buat Om ET angkat harganya supaya BPJS yg katanya sangkut bisa lepas spt KAEF & INAF ?","INAF,KAEF",8:50:19 AM,Monday April 12 2021
474,475,Lukas Santoso,"Membalas : PGAS mau arb nggak ya?
Jangan2  malahan yg enteng naiknya soalnya retail biasanya jiper pegang saham yg LK rugi/turun...bandar happy pegang harga bawah...  ",PGAS,8:48:08 AM,Monday April 12 2021
475,476,Eru Yagami,PGAS mau arb nggak ya?,PGAS,8:45:45 AM,Monday April 12 2021
476,477,Candra Basuni,"Membalas : Inj yg bikin sesi 2 kemarin arb. Entah hari inj arb lagi pa ngk. Moga mantul.
Tkim yg arb, liat aja inkp mantul beneran apa ga dr ma200nya","INKP,TKIM",8:20:13 AM,Monday April 12 2021
477,478,Taufiq,"Membalas : Beda Nasib! Laba Bersih TKIM Drop di 2020, Laba INKP Melesat http://detik.id/6sRL72
Inj yg bikin sesi 2 kemarin arb. Entah hari inj arb lagi pa ngk. Moga mantul.","INKP,TKIM",8:15:37 AM,Monday April 12 2021
478,479,to the moon and back,"Membalas : Beda Nasib! Laba Bersih TKIM Drop di 2020, Laba INKP Melesat http://detik.id/6sRL72
Makin dalam nih tkim wkwk","INKP,TKIM",8:09:36 AM,Monday April 12 2021
479,480,Suyanto SK,"Membalas : Photo
bearish trend jangan dilawan, ....kelak kan bull trend kembali, but remember........ bearish divergence adalah tempat untuk bigfund untuk take profit... dan ini biasa cuman cycle yg berulang aja....",BULL,7:42:37 AM,Monday April 12 2021
480,481,IHSG BS GAGAL ELLIOT WAVE & KE 6500 JIKA DOMESTIK KOMPAK BUY NAIKKAN HRG BURSA..,"Ihsg bs naik jk domestik bersatu buy..ga ad cerita turun.. pada taking profit maka ga naik2.. mari gagalkan elliot wave dan naikkan ihsg ke 6500
Ini adalah foto",MARI,7:32:47 AM,Monday April 12 2021
481,482,VIVIE,"Good morning,

Dow jumps nearly 300 points to a record high, gains 2% for the week

U.S. stocks climbed to record levels and closed out Friday at their session highs as Wall Street wrapped up the week with solid gains amid rising reopening optimism.

Dow.......33801   +297.03 +0.89%
Nasdaq.13900   +70.9      +0.51%
S&P 500..4129   +31.6      +0.77%
 
FTSE...... .6916    -26.5       -0.38%
Dax........15234   +31.5       +0.21%
CAC........6169     +3.7         +0.06%

Nikkei...29918    +248.0     +0.84%
HSI........28678    -338.4      -1.17%
Shanghai .3450  -31.9         -0.92%
ST Times..3185  -1.9           -0.06%

IDX.....6070.21   -1.51        -0.02%
LQ45.....906.49  -0.12        -0.01%

JAKMIND.....995.97    -4.13        -0.41%
JAKCONS....1693.27 +1.76       +0.10%
JAKTRADE...880.60   +4.13       +0.47%
JAKBIND......963.39   -12.19       -1.25%
JAKAGRI...1440.06    +1.05        -0.07%
JAKFIN.. ....1392.19   +10.41     +0.75%
JAKPROP......360.04    -3.34        -0.92%
JAKINFR...1044.80      -2.33        -0.22%
JAKMANU..1281.36    -6.26        -0.49%   
JAKMINE....1802.57    -43.97     -2.38%
 
*Indo10Yr..6.6601 -0.0180     -0.16% *
*ICBI....312.4994   +0.4758     +0.15% *
US10Yr..1.6660    +0.0340      +2.08%
*VIX.......16.69    -0.26         -1.53% :bangbang:*
  
USDIndx .....92.1630  +0.1040 +0.11%
Como Indx...186.74    -0.63       -0.34%
(Core Commodity CRB)
BCOMIN..... .144.96   -1.59       -1.08%

IndoCDS.....84.5904  -0.6305   -0.74%
 (5-yr INOCD5)  
 
*IDR.....14565.00   +40    +0.21%:bangbang:*
*Jisdor....14580    unch   +0:bangbang:*


Euro.........1.1900  -0.0014    -0.12%


TLKM........23.01    -0.36       -1.54%
(3354)
EIDO..........21.67    -0.02       -0.09%
EEM...........53.55    -0.46      -0.85%

Oil.............59.32       -0.44       -0.74%
Gold ......1744.80     -11.50     -0.65%
Timah....25672.50   -92.50     -0.36%
Nickel...16640.00    -180.00   -1.07%
 
Coal price.....93.10   -0.70     -0.75%
(Apr/Newcastle) 
Coal price.....85.50   +0.05    +0.06%
(May/Newcastle)
Coal price.....67.55   +0.35    +0.52%
(Apr/Rotterdam) 
Coal price.....67.75   +0.80    +1.19%
(May/ Rotterdam)
 
CPO(Jun)....3768      -20         -0.53%
(Source: bursamalaysia.com)             
Corn..........577.25     -2.50      -0.43%
SoybeanOil...50.93   -0.48      -0.93%
Wheat....... 640.50   +10.00    +1.59%

Wood pulp.5512.50   unch     +0%

( *DE*/ *Phintraco(AT)*  12-04-21)
    
*****","GOLD,GOOD,INDX,TLKM,WOOD",7:30:37 AM,Monday April 12 2021
482,483,RBTAN59,"Membalas : Terbang CENT minggu ini. Lihat aja  
setuju Om.. spt nya om PW. sdh capai target akum dr public mudahan hari ini aja sdh bisa manteng di 300an  ",CENT,6:56:05 AM,Monday April 12 2021
483,484,Ed Suwu,"Membalas : @edsuwu Hu apa kabar? Sore gk mancing?
Baru baca . Kabar baik, hu  ",BACA,6:30:36 AM,Monday April 12 2021
484,485,Dion,hati2 sama link beginian,LINK,5:15:36 AM,Monday April 12 2021
485,486,Benhan,"Membalas : Kemungkinan minggu ini bakal turun om  tapi semoga close minggu depan bikin candle hammer di candle weekly
Terbang CENT minggu ini. Lihat aja  ",CENT,3:02:31 AM,Monday April 12 2021
486,487,hery,that is not a good way to do a conversation. I have to delete mine as well to avoid confusion.,GOOD,12:02:26 AM,Monday April 12 2021
